rosbagTimestamp,Fx,Fy,Fz,Tx,Ty,Tz
1471539674212195209,-518618.0,323929.0,-12041960.0,-45767.0,76408.0,-22995.0
1471539674215351657,-606271.0,419333.0,-12363611.0,-49509.0,77360.0,-23533.0
1471539674225018931,-461880.0,340982.0,-12512055.0,-45354.0,82899.0,-24195.0
1471539674229871917,-462386.0,268803.0,-12763597.0,-42482.0,83585.0,-26362.0
1471539674232363825,-586507.0,264126.0,-13192697.0,-40072.0,80650.0,-28397.0
1471539674233985129,-670575.0,188779.0,-13514916.0,-39745.0,79393.0,-28131.0
1471539674247657724,-494278.0,329423.0,-13876215.0,-45128.0,84450.0,-30873.0
1471539674252488803,-344943.0,509133.0,-14056423.0,-58739.0,94824.0,-31437.0
1471539674253605930,-294802.0,574261.0,-14451126.0,-67622.0,99846.0,-31823.0
1471539674256010928,-226077.0,728159.0,-14631279.0,-79166.0,111191.0,-31679.0
1471539674270201758,-116030.0,953799.0,-14775299.0,-92253.0,119171.0,-31486.0
1471539674271272398,29999.0,1157798.0,-14954764.0,-110486.0,129537.0,-30431.0
1471539674272695791,175945.0,1408590.0,-15097663.0,-130608.0,137014.0,-28566.0
1471539674275493128,180687.0,1568607.0,-15236936.0,-148305.0,139636.0,-27537.0
1471539674285168687,257048.0,1744142.0,-15348150.0,-153410.0,147403.0,-25877.0
1471539674289511207,274476.0,1781898.0,-15418733.0,-155390.0,148600.0,-28176.0
1471539674292040741,240005.0,1679395.0,-15671628.0,-147954.0,141090.0,-27121.0
1471539674294496048,89556.0,1523462.0,-16032800.0,-131401.0,130691.0,-26868.0
1471539674307615227,-26176.0,1394582.0,-16319845.0,-121913.0,122689.0,-27428.0
1471539674319823211,-116591.0,1178875.0,-16753177.0,-107234.0,110808.0,-26234.0
1471539674320875565,-224080.0,929609.0,-17152460.0,-85630.0,104986.0,-27601.0
1471539674323378169,-353234.0,642631.0,-17550011.0,-65747.0,97210.0,-28938.0
1471539674330043924,-364143.0,479382.0,-17984084.0,-52821.0,88718.0,-29309.0
1471539674331669805,-458944.0,413476.0,-18274113.0,-42522.0,84855.0,-28339.0
1471539674333015357,-479456.0,374103.0,-18490203.0,-42927.0,80722.0,-25711.0
1471539674335832574,-480472.0,397417.0,-18526227.0,-45077.0,79272.0,-24058.0
1471539674345165497,-515824.0,370059.0,-18563652.0,-39262.0,76147.0,-23260.0
1471539674357337364,-554466.0,388217.0,-18525813.0,-40297.0,67212.0,-21605.0
1471539674358016396,-670551.0,425281.0,-18741111.0,-36138.0,53458.0,-18161.0
1471539674360356407,-807729.0,257887.0,-18846437.0,-30886.0,42062.0,-16445.0
1471539674367577086,-1024972.0,210885.0,-18953412.0,-22994.0,33864.0,-14066.0
1471539674372360367,-1103609.0,111359.0,-19206494.0,-16811.0,33359.0,-13130.0
1471539674373351423,-1139098.0,10439.0,-19496027.0,-9348.0,28747.0,-12082.0
1471539674375868383,-1139070.0,-35870.0,-19822226.0,-4887.0,33074.0,-12663.0
1471539674382050813,-1097345.0,-105087.0,-20076348.0,529.0,37641.0,-14877.0
1471539674385844768,-1077470.0,-139658.0,-20330125.0,2674.0,40278.0,-14678.0
1471539674389849322,-999662.0,-113514.0,-20582081.0,-538.0,40007.0,-15151.0
1471539674394906862,-921291.0,-61742.0,-20763877.0,-3447.0,42658.0,-14151.0
1471539674405026072,-842151.0,14594.0,-20766437.0,-7334.0,46058.0,-11741.0
1471539674409349777,-783315.0,78065.0,-20840453.0,-10150.0,48966.0,-10071.0
1471539674413874939,-743202.0,152716.0,-20879128.0,-11619.0,51406.0,-7660.0
1471539674414320560,-765998.0,163621.0,-21022283.0,-13916.0,50182.0,-6714.0
1471539674427691434,-760480.0,114378.0,-20989098.0,-8349.0,49475.0,-5193.0
1471539674432649754,-795281.0,-8451.0,-21026316.0,-31.0,48500.0,-6021.0
1471539674434129103,-874187.0,-132160.0,-21240878.0,7036.0,47255.0,-9073.0
1471539674436629860,-1041398.0,-297451.0,-21390798.0,27108.0,43669.0,-5199.0
1471539674442277972,-1093965.0,-481232.0,-21682451.0,40915.0,43649.0,-5066.0
1471539674446121005,-1126773.0,-628213.0,-21865729.0,52694.0,43398.0,-5003.0
1471539674457753401,-1126643.0,-678358.0,-22153360.0,54638.0,40464.0,-5496.0
1471539674458798927,-1149817.0,-622106.0,-22368627.0,49264.0,34169.0,-1222.0
1471539674465273475,-1171883.0,-543197.0,-22547040.0,44155.0,24982.0,2264.0
1471539674469639271,-1041902.0,-452484.0,-22650636.0,30611.0,27586.0,-1434.0
1471539674470654739,-965991.0,-327882.0,-22723146.0,23628.0,30251.0,-510.0
1471539674473648042,-909545.0,-238634.0,-22795352.0,19862.0,35328.0,-2033.0
1471539674487812058,-877521.0,-137444.0,-22865833.0,11291.0,40632.0,-2745.0
1471539674499640094,-983374.0,-80023.0,-22825738.0,6937.0,38939.0,-3589.0
1471539674501089716,-1023492.0,-61408.0,-22823573.0,4683.0,30721.0,-1901.0
1471539674503632487,-1116510.0,-132670.0,-22930282.0,12401.0,16706.0,-937.0
1471539674511508895,-1168308.0,-270923.0,-23039085.0,24235.0,10899.0,-2462.0
1471539674512827490,-1247760.0,-398269.0,-23252283.0,27588.0,3117.0,-3017.0
1471539674514265810,-1347239.0,-415692.0,-23503121.0,32287.0,-1483.0,-3615.0
1471539674515635149,-1330653.0,-398139.0,-23649693.0,31334.0,7695.0,-2797.0
1471539674525293861,-1295328.0,-370540.0,-23757084.0,26805.0,11540.0,-3481.0
1471539674529135170,-1258740.0,-270798.0,-23975004.0,23229.0,15412.0,-1700.0
1471539674530633624,-1204963.0,-156958.0,-24083170.0,16090.0,21210.0,-1591.0
1471539674535642611,-1116526.0,-15581.0,-24406840.0,4459.0,30843.0,-2065.0
1471539674547837367,-1012987.0,98356.0,-24519772.0,7243.0,36203.0,-1996.0
1471539674552135790,-920098.0,188818.0,-24627775.0,-2602.0,41499.0,-1037.0
1471539674553633610,-832826.0,354089.0,-24806916.0,-17674.0,50417.0,-27.0
1471539674556619906,-705244.0,521150.0,-24949439.0,-32718.0,60297.0,-1411.0
1471539674570289618,-701588.0,594323.0,-25023226.0,-26874.0,61784.0,-3791.0
1471539674571335827,-629704.0,625406.0,-25021997.0,-36298.0,69484.0,-4564.0
1471539674572749189,-635885.0,674587.0,-25163295.0,-41829.0,70183.0,-5984.0
1471539674575623050,-749760.0,664201.0,-25342282.0,-33365.0,57875.0,-5792.0
1471539674585288040,-846427.0,590797.0,-25338421.0,-33088.0,39491.0,-2434.0
1471539674597127206,-988731.0,570128.0,-25334252.0,-34702.0,30297.0,-806.0
1471539674598148761,-1004264.0,554751.0,-25444071.0,-29916.0,26201.0,887.0
1471539674601345498,-1020887.0,587246.0,-25480054.0,-27044.0,20662.0,960.0
1471539674607795228,-1014092.0,629363.0,-25439245.0,-40130.0,28346.0,-1447.0
1471539674612703117,-962596.0,694373.0,-25472905.0,-50373.0,32666.0,-2149.0
1471539674613725541,-899091.0,780132.0,-25620239.0,-47953.0,32696.0,-1204.0
1471539674616162825,-748798.0,962115.0,-25586652.0,-61594.0,47447.0,345.0
1471539674631587504,-622556.0,1175622.0,-25548294.0,-82260.0,53716.0,2051.0
1471539674632096141,-503212.0,1350083.0,-25586315.0,-86142.0,57376.0,1345.0
1471539674632400142,-449951.0,1509347.0,-25512133.0,-97701.0,57383.0,2191.0
1471539674634854508,-379331.0,1610854.0,-25400717.0,-111221.0,60745.0,1404.0
1471539674645010568,-392636.0,1597592.0,-25367147.0,-102785.0,60296.0,507.0
1471539674648853973,-476525.0,1432775.0,-25262440.0,-82746.0,52846.0,-495.0
1471539674650346286,-583491.0,1134346.0,-25335318.0,-63101.0,44846.0,-2907.0
1471539674672446833,-720574.0,735638.0,-25447823.0,-31137.0,33728.0,-4566.0
1471539674673472683,-825180.0,389179.0,-25664943.0,-5898.0,26441.0,-10062.0
1471539674674848822,-862418.0,242804.0,-25952244.0,3410.0,26154.0,-14631.0
1471539674676359021,-866823.0,148563.0,-26421631.0,3638.0,31166.0,-13468.0
1471539674680437991,-697538.0,180495.0,-26502812.0,11644.0,39432.0,-11882.0
1471539674690075514,-584681.0,335032.0,-26360805.0,65.0,50328.0,-9630.0
1471539674691582013,-438027.0,756046.0,-26144654.0,-22999.0,59332.0,-6527.0
1471539674694162554,-277321.0,1143592.0,-25890525.0,-52646.0,71683.0,-3439.0
1471539674700846881,-176127.0,1468108.0,-25744401.0,-79389.0,82571.0,502.0
1471539674705051492,-81137.0,1781736.0,-25389171.0,-89094.0,98140.0,3240.0
1471539674708614307,17081.0,1897922.0,-24995590.0,-96315.0,106405.0,5248.0
1471539674711564682,77094.0,1962098.0,-24672826.0,-100495.0,110064.0,6549.0
1471539674715544584,66302.0,1854557.0,-24462524.0,-89562.0,114698.0,8567.0
1471539674727813022,2428.0,1607893.0,-24358529.0,-68060.0,111334.0,6724.0
1471539674730119857,-336663.0,692981.0,-24681590.0,-9342.0,74506.0,-1036.0
1471539674734070331,-635584.0,259435.0,-25146549.0,27037.0,50775.0,-8663.0
1471539674750734480,-803238.0,-81763.0,-25720599.0,49954.0,34025.0,-12922.0
1471539674751904028,-845079.0,-204215.0,-26078568.0,53427.0,32994.0,-15786.0
1471539674754448245,-779760.0,-128673.0,-26323920.0,35996.0,32669.0,-17737.0
1471539674755835208,-698798.0,157654.0,-26356114.0,11270.0,40871.0,-15993.0
1471539674765204999,-657575.0,417250.0,-26314031.0,-12631.0,45926.0,-15889.0
1471539674766273850,-531238.0,867352.0,-26198383.0,-56304.0,61362.0,-13413.0
1471539674768544426,-397098.0,1237653.0,-26078238.0,-112074.0,82999.0,-11704.0
1471539674769570008,-147618.0,1788527.0,-25782127.0,-175423.0,119185.0,-8652.0
1471539674787719157,-37637.0,2034508.0,-25269897.0,-214396.0,137745.0,-8211.0
1471539674788671375,-84973.0,2106998.0,-25049789.0,-223494.0,138228.0,-8384.0
1471539674792565817,-94928.0,1949394.0,-24803279.0,-213174.0,139950.0,-4766.0
1471539674794838283,-99428.0,1739031.0,-24375372.0,-199859.0,133703.0,-2016.0
1471539674809852887,-183857.0,1499042.0,-24232176.0,-181990.0,121144.0,-2958.0
1471539674811378683,-353031.0,1236058.0,-24087266.0,-164518.0,113890.0,-5612.0
1471539674819219776,-479691.0,999715.0,-23909548.0,-145439.0,109802.0,-6745.0
1471539674821854899,-568959.0,763225.0,-24091530.0,-128660.0,103741.0,-7468.0
1471539674825292430,-563888.0,548054.0,-23983746.0,-119070.0,108057.0,-12441.0
1471539674826252604,-602397.0,401072.0,-24197641.0,-112262.0,106314.0,-17038.0
1471539674828603223,-705569.0,359757.0,-24554248.0,-110306.0,101680.0,-19096.0
1471539674829752121,-677577.0,413860.0,-25055516.0,-118111.0,109101.0,-22605.0
1471539674847778375,-643981.0,439725.0,-25088537.0,-126385.0,109308.0,-23276.0
1471539674848817519,-580776.0,441016.0,-25836430.0,-142111.0,106016.0,-27098.0
1471539674852123354,-590692.0,519725.0,-25799263.0,-151042.0,116157.0,-27211.0
1471539674853612327,-496238.0,606399.0,-25906931.0,-162135.0,114928.0,-23774.0
1471539674870283113,-425084.0,758878.0,-25402768.0,-178819.0,123420.0,-19438.0
1471539674871791261,-344025.0,882455.0,-24973511.0,-185939.0,124691.0,-14212.0
1471539674874615614,-285313.0,971368.0,-24254756.0,-196085.0,129102.0,-9288.0
1471539674875640751,-286841.0,1114511.0,-23604862.0,-206828.0,124818.0,-5009.0
1471539674884796285,-257190.0,1264235.0,-23605007.0,-220943.0,130862.0,-215.0
1471539674886257893,-168929.0,1363854.0,-22959261.0,-218620.0,132163.0,-1598.0
1471539674888285612,-190455.0,1343176.0,-23637528.0,-237160.0,137096.0,-93.0
1471539674889756564,-132506.0,1367415.0,-22596181.0,-224858.0,135299.0,-4279.0
1471539674915751827,-122063.0,1395736.0,-24137516.0,-247402.0,139671.0,-3486.0
1471539674916781880,-49677.0,1448930.0,-23917915.0,-259097.0,143031.0,-5177.0
1471539674918262315,-8934.0,1526492.0,-23523507.0,-260709.0,149850.0,-5607.0
1471539674919853932,56358.0,1654951.0,-23410718.0,-278850.0,157548.0,-7214.0
1471539674931670600,118910.0,1854292.0,-23223414.0,-302304.0,161624.0,-8800.0
1471539674932245675,153110.0,2100283.0,-22464939.0,-316749.0,165573.0,-7856.0
1471539674934611165,330622.0,2266755.0,-21746331.0,-330768.0,172884.0,-5239.0
1471539674938149949,370457.0,2465772.0,-20810254.0,-338463.0,179761.0,-5344.0
1471539674944887520,473077.0,2622278.0,-20409607.0,-362476.0,192063.0,-5629.0
1471539674946328560,494296.0,2724982.0,-17967725.0,-334916.0,182500.0,-10391.0
1471539674948153635,731880.0,2894368.0,-18970524.0,-377889.0,210077.0,-9320.0
1471539674949154731,787181.0,2963397.0,-16860498.0,-348148.0,226117.0,-12541.0
1471539674967837419,1157823.0,3051074.0,-17226010.0,-376229.0,276264.0,-14000.0
1471539674968879686,1117609.0,3132921.0,-15789611.0,-363420.0,274292.0,-14673.0
1471539674972659005,1384634.0,3319742.0,-16399564.0,-413726.0,330400.0,-14291.0
1471539674973697991,1581972.0,3376032.0,-15643241.0,-363820.0,386798.0,-14512.0
1471539674998288678,2576963.0,3093843.0,-16744777.0,-326594.0,515635.0,-15709.0
1471539674999907982,3994528.0,1792433.0,-20757242.0,-44256.0,830199.0,-20120.0
1471539675000803579,3295470.0,1528691.0,-15217700.0,-95326.0,508097.0,-16048.0
1471539675002418944,3079526.0,673821.0,-20836792.0,269232.0,710647.0,-18433.0
1471539675013356568,2971613.0,-299182.0,-19027284.0,331896.0,583376.0,-15713.0
1471539675014923778,1846545.0,362595.0,-16565594.0,210101.0,325037.0,-17314.0
1471539675015872306,1286345.0,-191523.0,-18679942.0,431732.0,236758.0,-11585.0
1471539675017355670,496255.0,-514078.0,-17153934.0,387024.0,161636.0,-10503.0
1471539675036129415,711920.0,-171977.0,-15242016.0,298363.0,122813.0,-11658.0
1471539675037157040,285263.0,75930.0,-15466472.0,296260.0,22298.0,-11113.0
1471539675038572210,-288914.0,665996.0,-13992831.0,185379.0,-61063.0,-11592.0
1471539675039690608,-279232.0,1004162.0,-13161841.0,152240.0,-23803.0,-11047.0
1471539675050147927,-252907.0,1165398.0,-12731039.0,139273.0,1849.0,-11695.0
1471539675051664789,660057.0,1319266.0,-12625764.0,151837.0,88263.0,-14095.0
1471539675054944632,956032.0,1417539.0,-12153095.0,100114.0,135483.0,-12982.0
1471539675058038011,1026695.0,1517628.0,-12654707.0,137276.0,209625.0,-12252.0
1471539675065052519,1942276.0,1109663.0,-13490719.0,187395.0,442201.0,-17689.0
1471539675066542740,1968332.0,1686558.0,-11781763.0,19007.0,322819.0,-15395.0
1471539675068031661,3121469.0,2043574.0,-13649935.0,-19491.0,604971.0,-14946.0
1471539675069109952,3213412.0,3180851.0,-11951493.0,-193306.0,532633.0,-16421.0
1471539675087363951,2836683.0,3708878.0,-12375931.0,-233941.0,579975.0,-14261.0
1471539675088801059,3608818.0,4143450.0,-13038498.0,-378125.0,675854.0,-14048.0
1471539675091953493,3005553.0,4898819.0,-12960200.0,-497584.0,564346.0,-15153.0
1471539675093617964,3125006.0,5074220.0,-12514168.0,-520045.0,523726.0,-13947.0
1471539675110364668,2601863.0,5441981.0,-12526254.0,-544361.0,486988.0,-13591.0
1471539675112254707,2444774.0,5278306.0,-12157964.0,-528129.0,440618.0,-15101.0
1471539675114711759,2598386.0,4852132.0,-11711571.0,-471714.0,436667.0,-15022.0
1471539675115631535,2884102.0,4637618.0,-11299850.0,-428574.0,436103.0,-15562.0
1471539675125303132,2825430.0,4232223.0,-11296750.0,-360942.0,480281.0,-15988.0
1471539675126856724,3268189.0,3526304.0,-11111608.0,-232435.0,536746.0,-16128.0
1471539675128296802,3026189.0,3449586.0,-10740430.0,-207748.0,456850.0,-14930.0
1471539675129609865,3138393.0,2732097.0,-11650809.0,-42369.0,534912.0,-13304.0
1471539675147583345,2704608.0,1972003.0,-11414854.0,89666.0,423839.0,-14918.0
1471539675148574962,1879985.0,1456858.0,-11471003.0,136812.0,344347.0,-15464.0
1471539675152849076,1704794.0,689054.0,-11905071.0,293924.0,256551.0,-13652.0
1471539675154857796,1101815.0,687691.0,-11807571.0,288398.0,192716.0,-12414.0
1471539675170215485,1121132.0,656606.0,-11215622.0,270608.0,154715.0,-13057.0
1471539675171745437,660266.0,846133.0,-11084614.0,247799.0,120839.0,-12834.0
1471539675174982289,584196.0,942720.0,-10888653.0,221744.0,98284.0,-12534.0
1471539675177476892,509737.0,1023650.0,-10880151.0,204178.0,92432.0,-11574.0
1471539675186183783,465417.0,666441.0,-10811458.0,223140.0,85158.0,-10911.0
1471539675187616007,426299.0,477463.0,-10888696.0,249146.0,76498.0,-13327.0
1471539675192717476,328420.0,384473.0,-10957259.0,252857.0,66082.0,-13999.0
1471539675194236075,304909.0,506292.0,-11022303.0,242072.0,46008.0,-12004.0
1471539675207772220,281907.0,726617.0,-10759617.0,212612.0,47416.0,-12049.0
1471539675208828693,242280.0,972829.0,-10564855.0,182270.0,30934.0,-11784.0
1471539675219588622,166085.0,1122795.0,-10516110.0,160598.0,17828.0,-13104.0
1471539675220597940,44183.0,1067696.0,-10403144.0,159751.0,10560.0,-13970.0
1471539675230274466,-43934.0,853883.0,-10332547.0,174275.0,1621.0,-13288.0
1471539675231826579,-93214.0,664045.0,-10260391.0,185433.0,-9988.0,-13308.0
1471539675234097239,-206888.0,467333.0,-10334184.0,198930.0,-9274.0,-14218.0
1471539675235569175,-95142.0,272627.0,-10273208.0,215102.0,7667.0,-13772.0
1471539675245296358,-30501.0,74701.0,-10241801.0,223780.0,19243.0,-15563.0
1471539675246694612,34244.0,-52657.0,-9668254.0,225769.0,26512.0,-15376.0
1471539675248582413,120784.0,-160737.0,-8884727.0,230423.0,46640.0,-12411.0
1471539675249580422,146495.0,-90798.0,-8353436.0,236073.0,63909.0,-9232.0
1471539675275799870,330317.0,-222792.0,-7794352.0,260334.0,83128.0,-7728.0
1471539675277279139,478393.0,-337824.0,-7412716.0,289749.0,91231.0,-9136.0
1471539675278741695,479523.0,-548729.0,-7311734.0,313022.0,84995.0,-8535.0
1471539675279809047,391320.0,-737479.0,-7205184.0,327834.0,77516.0,-8703.0
1471539675290759433,239839.0,-662006.0,-7158370.0,315026.0,65393.0,-10157.0
1471539675292377106,126708.0,-428726.0,-7245497.0,273439.0,48830.0,-10370.0
1471539675294568479,8145.0,-171266.0,-7401761.0,225996.0,31514.0,-11253.0
1471539675295575212,-278256.0,174885.0,-7586943.0,172087.0,5973.0,-12850.0
1471539675304249752,-428542.0,389275.0,-7498936.0,137555.0,1540.0,-12691.0
1471539675305694972,-489421.0,435349.0,-7522402.0,113395.0,-3882.0,-14012.0
1471539675320223371,-503021.0,576321.0,-7585549.0,94193.0,-13357.0,-13673.0
1471539675321744524,-511954.0,738337.0,-7681379.0,61668.0,-9357.0,-14961.0
1471539675327735043,-356299.0,916846.0,-7897946.0,36950.0,18857.0,-14058.0
1471539675328780724,-162536.0,1073058.0,-8077082.0,9501.0,48016.0,-14736.0
1471539675332610209,-32217.0,1140419.0,-8289038.0,-21547.0,72056.0,-13734.0
1471539675334582486,87725.0,1094738.0,-8539324.0,-41649.0,90546.0,-12710.0
1471539675350778574,22702.0,1010181.0,-8646386.0,-43949.0,93405.0,-11085.0
1471539675352310120,-55209.0,838698.0,-8464598.0,-38831.0,92898.0,-12915.0
1471539675354615407,-175677.0,641318.0,-8534340.0,-33981.0,91397.0,-13729.0
1471539675356072060,-231775.0,479394.0,-8570391.0,-28608.0,86295.0,-12112.0
1471539675364751395,-288417.0,341405.0,-8569525.0,-24193.0,80472.0,-11306.0
1471539675365732363,-560337.0,198772.0,-8488886.0,-12699.0,54123.0,-14449.0
1471539675372780814,-847895.0,-84838.0,-8193406.0,15543.0,-4315.0,-13528.0
1471539675374265651,-922242.0,-355798.0,-8120219.0,24420.0,-9195.0,-14426.0
1471539675388283391,-926114.0,-399832.0,-8193862.0,22667.0,-1240.0,-12871.0
1471539675389336074,-987250.0,-291683.0,-8121775.0,22679.0,252.0,-13009.0
1471539675392608875,-994178.0,-575398.0,-7906211.0,36351.0,-8228.0,-14776.0
1471539675394584050,-923988.0,-637547.0,-7692918.0,42997.0,-13274.0,-14119.0
1471539675412253041,-831114.0,-609015.0,-8273881.0,26321.0,31576.0,-14000.0
1471539675413729699,-669725.0,-665335.0,-8318797.0,30712.0,54298.0,-14202.0
1471539675415088969,-580424.0,-879118.0,-8505007.0,43021.0,59105.0,-14125.0
1471539675418501820,-481578.0,-1028904.0,-8687525.0,43784.0,67987.0,-14798.0
1471539675424396994,-601937.0,-1031641.0,-8650930.0,47308.0,68730.0,-14955.0
1471539675425706298,-681266.0,-1084921.0,-8685926.0,49065.0,63889.0,-13336.0
1471539675432883347,-698138.0,-1026279.0,-8579310.0,50986.0,61997.0,-11859.0
1471539675433960466,-456540.0,-352950.0,-8714919.0,1602.0,81069.0,-13836.0
1471539675447437628,-337463.0,-180176.0,-8716803.0,-4754.0,81826.0,-12139.0
1471539675448902644,-315619.0,-143287.0,-8754273.0,-3028.0,82327.0,-12114.0
1471539675454733655,-294495.0,-202477.0,-8718132.0,-1300.0,83521.0,-13744.0
1471539675455749346,-295341.0,-251018.0,-8826676.0,-1849.0,83500.0,-12051.0
1471539675470941157,-255786.0,-152693.0,-8899342.0,-3041.0,84485.0,-12758.0
1471539675472072639,-275866.0,-117058.0,-8754644.0,-3905.0,84021.0,-12896.0
1471539675482726251,-335358.0,-251362.0,-8754615.0,-689.0,84720.0,-12173.0
1471539675483774794,-337928.0,-252335.0,-8752621.0,-4402.0,82527.0,-12114.0
1471539675486244325,-316261.0,-214623.0,-8754353.0,-2681.0,84481.0,-12142.0
1471539675487766700,-377676.0,-229261.0,-8716082.0,-2945.0,82299.0,-12977.0
1471539675492941269,-398426.0,-264720.0,-8716279.0,-2176.0,84709.0,-13029.0
1471539675494381074,-336190.0,-300407.0,-8789252.0,-1290.0,83245.0,-12903.0
1471539675507446168,-256964.0,-249899.0,-8824766.0,-4283.0,82997.0,-14373.0
1471539675508890101,-317180.0,-238605.0,-8753038.0,-2994.0,84466.0,-13722.0
1471539675511737698,-355837.0,-241674.0,-8789720.0,-1800.0,81333.0,-11306.0
1471539675513237089,-358213.0,-215636.0,-8717001.0,-3984.0,84236.0,-12191.0
1471539675531457237,-337005.0,-179050.0,-8717768.0,-3509.0,84008.0,-12180.0
1471539675532416422,-336080.0,-226603.0,-8681960.0,-1651.0,85452.0,-13037.0
1471539675534238338,-417613.0,-325699.0,-8716756.0,-477.0,84941.0,-12264.0
1471539675535735189,-396779.0,-337032.0,-8753126.0,644.0,85420.0,-13022.0
1471539675544458791,-378232.0,-325659.0,-8752115.0,-2886.0,82993.0,-12156.0
